user_id,loan_amount_inr,existing_debt,annual_income,credit_score
USR_08910,9000,1346,326000,631
USR_08911,9000,649,24000,734
USR_08912,17000,5536,133000,610
USR_08913,29000,11399,67000,633
USR_08914,18000,3984,182000,704
USR_08915,33000,6368,116000,560
USR_08916,128000,5028,261000,649
USR_08917,13000,3358,160000,581
USR_08918,3000,1880,35000,631
USR_08919,50000,5258,75000,666
USR_08920,118000,11252,163000,724
USR_08921,32000,5685,174000,671
USR_08922,7000,1828,52000,610
USR_08923,19000,634,47000,733
USR_08924,7000,1981,170000,693
USR_08925,41000,11846,52000,514
USR_08926,5000,547,42000,708
USR_08927,16000,2169,113000,654
USR_08928,8000,1894,110000,647
USR_08929,25000,3321,80000,733
USR_08930,15000,3340,92000,635
USR_08931,26000,9836,164000,712
USR_08932,22000,8158,91000,739
USR_08933,8000,1428,172000,654
USR_08934,41000,14793,120000,681
USR_08935,20000,4660,186000,698
USR_08936,8000,3430,328000,682
USR_08937,207000,60949,318000,712
USR_08938,35000,7902,456000,576
USR_08939,18000,8090,318000,605
USR_08940,90000,12398,196000,561
USR_08941,138000,23851,115000,768
USR_08942,19000,1923,119000,532
USR_08943,31000,3866,80000,742
USR_08944,8000,1368,163000,683
USR_08945,19000,9693,284000,588
USR_08946,18000,4417,91000,561
USR_08947,26000,4001,157000,647
USR_08948,30000,7814,94000,634
USR_08949,38000,5285,192000,677
USR_08950,27000,4819,104000,496
USR_08951,6000,1046,90000,636
USR_08952,8000,2409,94000,588
USR_08953,12000,4513,243000,739
USR_08954,16000,4693,150000,678
USR_08955,62000,22052,115000,614
USR_08956,6000,2177,200000,749
USR_08957,15000,1677,116000,619
USR_08958,57000,6526,400000,642
USR_08959,16000,942,74000,668
USR_08960,34000,11781,140000,713
USR_08961,19000,3804,52000,650
USR_08962,28000,4066,123000,749
USR_08963,17000,6993,42000,621
USR_08964,42000,12647,295000,581
USR_08965,4000,343,300000,761
USR_08966,15000,9529,304000,628
USR_08967,29000,7906,166000,691
USR_08968,37000,12098,80000,703
USR_08969,98000,31760,85000,795
USR_08970,14000,423,553000,629
USR_08971,96000,25049,513000,686
USR_08972,11000,933,179000,595
USR_08973,83000,20266,107000,616
USR_08974,49000,6995,486000,596
USR_08975,8000,4279,93000,709
USR_08976,29000,4887,195000,714
USR_08977,20000,6659,480000,675
USR_08978,41000,353,83000,595
USR_08979,17000,8848,315000,604
USR_08980,16000,9524,246000,600
USR_08981,86000,31920,157000,674
USR_08982,19000,246,73000,539
USR_08983,50000,22182,91000,622
USR_08984,17000,10749,205000,556
USR_08985,116000,15299,52000,685
USR_08986,11000,4615,180000,580
USR_08987,11000,820,250000,787
USR_08988,101000,3786,357000,723
USR_08989,14000,2629,53000,643
USR_08990,109000,5535,466000,678
USR_08991,53000,11481,631000,682
USR_08992,18000,4963,225000,582
USR_08993,3000,518,70000,736
USR_08994,21000,1243,125000,643
USR_08995,24000,7203,156000,596
USR_08996,70000,12816,202000,687
USR_08997,107000,19354,165000,571
USR_08998,11000,3218,203000,695
USR_08999,49000,8828,151000,674
USR_09000,47000,3650,201000,604
USR_09001,64000,17566,112000,716
USR_09002,36000,2255,124000,699
USR_09003,3000,497,102000,627
USR_09004,18000,1789,754000,687
USR_09005,6000,2430,524000,556
USR_09006,17000,4893,253000,684
USR_09007,58000,12959,469000,547
USR_09008,29000,12754,308000,658
USR_09009,69000,20356,188000,698
USR_09010,31000,15126,48000,673
USR_09011,6000,917,131000,758
USR_09012,1000,415,124000,594
USR_09013,25000,2810,65000,678
USR_09014,17000,2937,49000,500
USR_09015,8000,2109,241000,614
USR_09016,4000,2405,210000,628
USR_09017,10000,5677,63000,759
USR_09018,18000,3325,89000,648
USR_09019,42000,1317,412000,713
USR_09020,26000,6880,80000,586
USR_09021,109000,24957,186000,626
USR_09022,7000,4287,139000,591
USR_09023,53000,4666,244000,580
USR_09024,23000,3868,82000,585
USR_09025,44000,19131,174000,607
USR_09026,14000,610,186000,792
USR_09027,64000,26174,195000,645
USR_09028,29000,13248,173000,555
USR_09029,11000,1074,214000,613
USR_09030,21000,12823,939000,721
USR_09031,17000,774,1263000,600
USR_09032,35000,10623,97000,754
USR_09033,6000,3506,25000,722
USR_09034,21000,2117,262000,636
USR_09035,32000,2590,188000,604
USR_09036,22000,2441,380000,583
USR_09037,84000,39605,204000,663
USR_09038,47000,19395,170000,679
USR_09039,21000,6757,401000,743
USR_09040,27000,6853,449000,674
USR_09041,29000,12931,53000,625
USR_09042,32000,5185,84000,746
USR_09043,3000,252,149000,707
USR_09044,16000,2643,176000,601
USR_09045,4000,1494,135000,644
USR_09046,79000,20397,230000,696
USR_09047,20000,1433,361000,671
USR_09048,18000,4582,645000,579
USR_09049,54000,20921,258000,662
USR_09050,33000,24069,82000,602
USR_09051,7000,1611,144000,654
USR_09052,20000,8102,153000,559
USR_09053,15000,7223,245000,587
USR_09054,3000,639,222000,796
USR_09055,11000,5435,839000,620
USR_09056,18000,743,112000,727
USR_09057,19000,2819,221000,641
USR_09058,5000,2074,1070000,565
USR_09059,69000,10917,101000,574
USR_09060,19000,7472,182000,594
USR_09061,22000,13069,76000,800
USR_09062,32000,1470,173000,633
USR_09063,10000,2943,87000,662
USR_09064,34000,4316,376000,697
USR_09065,15000,1503,183000,685
USR_09066,8000,3587,77000,710
USR_09067,39000,12609,318000,613
USR_09068,97000,19801,187000,567
USR_09069,45000,3872,348000,583
USR_09070,55000,9928,64000,542
USR_09071,13000,3054,218000,613
USR_09072,4000,806,302000,389
USR_09073,97000,18716,115000,700
USR_09074,171000,27663,59000,690
USR_09075,103000,17178,157000,581
USR_09076,15000,6753,434000,553
USR_09077,6000,1509,400000,756
USR_09078,7000,1248,115000,717
USR_09079,4000,227,58000,631
USR_09080,19000,4615,115000,602
USR_09081,109000,38609,111000,652
USR_09082,19000,10806,232000,549
USR_09083,29000,14115,149000,670
USR_09084,87000,55126,89000,565
USR_09085,14000,1153,393000,482
USR_09086,168000,61208,182000,593
USR_09087,161000,107937,230000,578
USR_09088,19000,2531,40000,776
USR_09089,12000,4843,23000,767
USR_09090,44000,18574,51000,571
USR_09091,15000,5256,110000,642
USR_09092,6000,333,258000,604
USR_09093,79000,25598,24000,778
USR_09094,74000,25553,582000,522
USR_09095,25000,7376,186000,682
USR_09096,6000,1030,483000,739
USR_09097,6000,3533,80000,611
USR_09098,24000,7615,243000,651
USR_09099,13000,2261,174000,723
USR_09100,15000,3489,313000,572
USR_09101,61000,5464,134000,694
USR_09102,45000,7438,237000,541
USR_09103,87000,22256,393000,538
USR_09104,8000,1579,96000,709
USR_09105,15000,5847,197000,582
USR_09106,47000,2581,35000,662
USR_09107,34000,15990,285000,567
USR_09108,101000,8932,777000,669
USR_09109,33000,13725,60000,533
USR_09110,139000,21274,151000,740
USR_09111,37000,2147,329000,706
USR_09112,63000,13544,166000,607
USR_09113,15000,5120,185000,519
USR_09114,22000,6606,119000,635
USR_09115,54000,15720,115000,624
USR_09116,110000,47418,151000,611
USR_09117,45000,5711,168000,723
USR_09118,20000,8031,63000,734
USR_09119,87000,52004,154000,679
USR_09120,2000,588,570000,754
USR_09121,5000,1878,116000,453
USR_09122,43000,5757,60000,628
USR_09123,22000,5436,144000,625
USR_09124,40000,16118,91000,708
USR_09125,23000,8903,55000,627
USR_09126,38000,8957,181000,688
USR_09127,9000,1241,92000,616
USR_09128,38000,21896,98000,602
USR_09129,59000,38096,184000,706
USR_09130,74000,19902,47000,649
USR_09131,164000,48160,40000,671
USR_09132,28000,3230,278000,563
USR_09133,28000,6176,34000,697
USR_09134,4000,853,74000,574
USR_09135,12000,2943,38000,769
USR_09136,18000,796,110000,632
USR_09137,62000,21955,229000,621
USR_09138,11000,2391,178000,712
USR_09139,48000,8983,1102000,646
USR_09140,21000,597,388000,700
USR_09141,18000,1326,77000,629
USR_09142,28000,18881,62000,699
USR_09143,14000,688,1418000,644
USR_09144,14000,6696,380000,710
USR_09145,4000,2180,260000,730
USR_09146,17000,5289,172000,539
USR_09147,13000,6240,202000,675
USR_09148,13000,4804,49000,778
USR_09149,33000,5167,184000,693
USR_09150,42000,4792,172000,820
USR_09151,27000,9012,78000,585
USR_09152,59000,8473,105000,668
USR_09153,39000,8627,546000,684
USR_09154,16000,8021,147000,613
USR_09155,13000,1512,853000,563
USR_09156,30000,11645,40000,801
USR_09157,39000,20732,107000,728
USR_09158,89000,13544,47000,689
USR_09159,72000,22454,61000,653
USR_09160,12000,5379,83000,659
USR_09161,19000,351,209000,693
USR_09162,43000,8739,201000,750
USR_09163,64000,6096,94000,600
USR_09164,56000,7770,27000,657
USR_09165,20000,10715,530000,624
USR_09166,6000,1776,129000,576
USR_09167,8000,2297,66000,607
USR_09168,28000,18786,202000,665
USR_09169,31000,12791,191000,629
USR_09170,7000,1220,125000,651
USR_09171,23000,10378,183000,700
USR_09172,41000,9428,64000,730
USR_09173,6000,3030,298000,835
USR_09174,66000,23841,73000,703
USR_09175,15000,9495,100000,606
USR_09176,77000,1624,273000,727
USR_09177,12000,591,426000,627
USR_09178,7000,816,578000,601
USR_09179,13000,4533,378000,693
USR_09180,20000,53,125000,748
USR_09181,14000,1443,47000,607
USR_09182,17000,145,500000,672
USR_09183,30000,7262,487000,681
USR_09184,18000,294,95000,583
USR_09185,20000,8954,340000,549
USR_09186,3000,8,124000,551
USR_09187,32000,3959,540000,739
USR_09188,20000,4524,107000,617
USR_09189,110000,34003,792000,605
USR_09190,8000,4846,305000,672
USR_09191,3000,1566,685000,741
USR_09192,40000,16062,112000,568
USR_09193,31000,10017,225000,517
USR_09194,8000,2328,74000,753
USR_09195,4000,745,319000,685
USR_09196,102000,10492,334000,574
USR_09197,90000,41843,1107000,619
USR_09198,1000,254,239000,579
USR_09199,13000,2685,290000,694
USR_09200,116000,12595,111000,721
USR_09201,13000,2357,250000,696
USR_09202,13000,7928,120000,661
USR_09203,16000,1355,178000,676
USR_09204,7000,2588,187000,598
USR_09205,4000,1029,122000,618
USR_09206,63000,35312,171000,650
USR_09207,3000,1350,120000,630
USR_09208,28000,8163,120000,650
USR_09209,53000,14696,385000,536
USR_09210,5000,948,187000,711
USR_09211,8000,979,214000,574
USR_09212,74000,5465,50000,502
USR_09213,37000,4689,228000,599
USR_09214,11000,5034,248000,634
USR_09215,73000,22975,118000,791
USR_09216,73000,13560,862000,615
USR_09217,28000,2091,26000,664
USR_09218,8000,3437,304000,672
USR_09219,14000,869,287000,543
USR_09220,29000,12132,251000,642
USR_09221,18000,1009,187000,631
USR_09222,56000,1732,252000,655
USR_09223,4000,542,325000,679
USR_09224,4000,690,91000,709
USR_09225,26000,10330,206000,590
USR_09226,13000,4442,140000,683
USR_09227,11000,1142,67000,599
USR_09228,3000,398,288000,586
USR_09229,22000,7096,103000,772
USR_09230,20000,8694,49000,523
USR_09231,42000,6487,105000,613
USR_09232,23000,5596,85000,665
USR_09233,19000,9293,370000,608
USR_09234,71000,2490,183000,660
USR_09235,5000,386,491000,555
USR_09236,37000,9670,95000,520
USR_09237,4000,1960,327000,588
USR_09238,9000,2359,1578000,660
USR_09239,6000,905,216000,637
USR_09240,48000,22370,324000,694
USR_09241,20000,7846,283000,550
USR_09242,21000,10877,52000,609
USR_09243,7000,1617,260000,644
USR_09244,16000,5861,207000,582
USR_09245,10000,597,132000,659
USR_09246,32000,1269,80000,630
USR_09247,8000,194,283000,684
USR_09248,83000,3889,74000,670
USR_09249,4000,994,897000,520
USR_09250,9000,3089,178000,753
USR_09251,117000,36746,61000,497
USR_09252,14000,2173,107000,541
USR_09253,5000,2054,130000,644
USR_09254,27000,7516,1121000,670
USR_09255,13000,2191,80000,630
USR_09256,9000,6558,148000,612
USR_09257,7000,1619,105000,644
USR_09258,350000,54056,242000,686
USR_09259,17000,5819,107000,569
USR_09260,3000,1082,65000,571
USR_09261,98000,12882,139000,589
USR_09262,40000,9818,128000,742
USR_09263,10000,609,101000,676
USR_09264,8000,1360,105000,690
USR_09265,43000,12145,419000,761
USR_09266,17000,1270,126000,705
USR_09267,3000,734,65000,660
USR_09268,131000,78447,112000,759
USR_09269,14000,4870,169000,581
USR_09270,98000,19756,55000,631
USR_09271,79000,18381,597000,730
USR_09272,8000,446,325000,496
USR_09273,61000,12531,511000,594
USR_09274,11000,3222,222000,705
USR_09275,3000,1579,30000,657
USR_09276,14000,3448,555000,685
USR_09277,32000,4610,81000,515
USR_09278,13000,4537,87000,591
USR_09279,16000,10533,184000,695
USR_09280,69000,13411,490000,586
USR_09281,24000,7621,377000,707
USR_09282,9000,973,336000,670
USR_09283,44000,16405,126000,567
USR_09284,26000,13298,125000,674
USR_09285,1000,334,214000,702
USR_09286,33000,707,146000,675
USR_09287,32000,17779,331000,687
USR_09288,22000,1371,316000,528
USR_09289,53000,28530,261000,807
USR_09290,11000,3552,21000,847
USR_09291,30000,4656,180000,750
USR_09292,4000,290,149000,658
USR_09293,33000,7123,186000,621
USR_09294,155000,99378,89000,623
USR_09295,8000,339,56000,704
USR_09296,10000,1587,235000,724
USR_09297,10000,3011,122000,604
USR_09298,25000,6634,257000,648
USR_09299,7000,755,95000,737
USR_09300,33000,4076,505000,642
USR_09301,51000,518,362000,657
USR_09302,37000,1939,206000,746
USR_09303,3000,597,137000,735
USR_09304,59000,12847,321000,706
USR_09305,56000,16974,222000,575
USR_09306,50000,4953,196000,576
USR_09307,31000,4776,374000,598
USR_09308,27000,13297,509000,613
USR_09309,61000,6320,59000,665
USR_09310,150000,47532,70000,643
USR_09311,8000,2493,87000,638
USR_09312,64000,19557,48000,631
USR_09313,20000,8328,154000,588
USR_09314,19000,1490,263000,617
USR_09315,4000,872,159000,820
USR_09316,16000,1134,106000,698
USR_09317,8000,917,400000,651
USR_09318,13000,4521,182000,544
USR_09319,7000,849,214000,580
USR_09320,14000,6325,409000,647
USR_09321,14000,9465,147000,745
USR_09322,24000,6574,845000,666
USR_09323,4000,512,113000,665
USR_09324,5000,1038,804000,727
USR_09325,31000,6311,74000,582
USR_09326,9000,833,246000,748
USR_09327,64000,4219,97000,623
USR_09328,27000,6962,398000,731
USR_09329,40000,3234,111000,766
USR_09330,90000,37895,205000,586
USR_09331,16000,870,96000,650
USR_09332,12000,1290,344000,705
USR_09333,52000,25706,96000,629
USR_09334,36000,19312,625000,631
USR_09335,18000,7686,73000,622
USR_09336,88000,22653,55000,519
USR_09337,17000,160,348000,724
USR_09338,22000,1852,101000,579
USR_09339,22000,8030,161000,489
USR_09340,8000,1613,125000,723
USR_09341,23000,6514,56000,683
USR_09342,89000,54647,153000,557
USR_09343,34000,2728,447000,726
USR_09344,22000,5547,363000,696
USR_09345,18000,3546,195000,650
USR_09346,30000,8326,396000,625
USR_09347,46000,2517,69000,641
USR_09348,40000,13897,125000,664
USR_09349,15000,4472,223000,594
USR_09350,30000,15602,146000,728
USR_09351,35000,7103,133000,688
USR_09352,8000,2519,62000,640
USR_09353,26000,10241,30000,772
USR_09354,2000,410,313000,628
USR_09355,35000,17331,197000,758
USR_09356,42000,8628,334000,670
USR_09357,46000,10264,114000,703
USR_09358,14000,1000,92000,624
USR_09359,30000,1103,163000,519
USR_09360,91000,36111,322000,683
USR_09361,90000,5687,135000,566
USR_09362,21000,2722,309000,607
USR_09363,25000,1214,72000,655
USR_09364,66000,28985,143000,605
USR_09365,4000,1541,153000,647
USR_09366,15000,4426,434000,663
USR_09367,83000,15538,192000,546
USR_09368,58000,38852,657000,669
USR_09369,31000,7570,55000,606
USR_09370,4000,905,180000,575
USR_09371,20000,1124,187000,509
USR_09372,12000,2232,267000,541
USR_09373,30000,12933,84000,651
USR_09374,9000,834,626000,652
USR_09375,7000,3129,164000,686
USR_09376,2000,20,68000,770
USR_09377,74000,11850,160000,744
USR_09378,14000,4845,126000,719
USR_09379,25000,6563,1508000,733
USR_09380,21000,4276,376000,662
USR_09381,7000,558,169000,661
USR_09382,6000,3228,148000,757
USR_09383,8000,1981,348000,665
USR_09384,10000,2544,361000,666
USR_09385,31000,21102,15000,731
USR_09386,9000,3952,272000,630
USR_09387,126000,28513,166000,640
USR_09388,61000,11724,57000,554
USR_09389,49000,8528,329000,617
USR_09390,19000,8078,981000,626
USR_09391,100000,20416,254000,630
USR_09392,17000,8293,392000,706
USR_09393,21000,10906,689000,579
USR_09394,26000,8576,83000,754
USR_09395,44000,25310,36000,505
USR_09396,41000,10403,275000,691
USR_09397,13000,296,133000,707
USR_09398,12000,7485,54000,698
USR_09399,41000,9438,152000,726
USR_09400,45000,25750,291000,635
USR_09401,14000,3839,144000,737
USR_09402,4000,1575,86000,601
USR_09403,17000,911,136000,607
USR_09404,41000,11676,160000,794
USR_09405,133000,61909,34000,662
USR_09406,6000,3128,145000,716
USR_09407,14000,1573,55000,684
USR_09408,14000,2967,275000,700
USR_09409,85000,32202,46000,509
USR_09410,21000,4905,365000,676
USR_09411,8000,3278,117000,651
USR_09412,38000,6071,105000,718
USR_09413,14000,3675,205000,594
USR_09414,6000,474,81000,733
USR_09415,9000,2600,203000,565
USR_09416,124000,60101,90000,618
USR_09417,32000,16494,104000,539
USR_09418,24000,7827,225000,574
USR_09419,17000,567,65000,650
USR_09420,29000,5414,59000,745
USR_09421,29000,15555,198000,652
USR_09422,29000,3850,159000,560
USR_09423,24000,5807,186000,502
USR_09424,52000,3906,211000,697
USR_09425,22000,9982,170000,603
USR_09426,8000,1480,264000,613
USR_09427,11000,1530,175000,725
USR_09428,3000,52,32000,640
USR_09429,167000,22089,40000,629
USR_09430,52000,18125,760000,661
USR_09431,9000,1082,162000,753
USR_09432,16000,10288,348000,667
USR_09433,11000,4740,123000,498
USR_09434,103000,31882,155000,592
USR_09435,5000,1614,113000,630
USR_09436,24000,9120,1170000,710
USR_09437,19000,3193,199000,563
USR_09438,50000,15406,106000,660
USR_09439,19000,4079,43000,644
USR_09440,3000,455,789000,721
USR_09441,17000,2462,142000,580
USR_09442,8000,1479,295000,661
USR_09443,23000,1186,322000,757
USR_09444,92000,20878,112000,712
USR_09445,3000,85,278000,691
USR_09446,9000,1557,100000,628
USR_09447,12000,6820,73000,660
USR_09448,15000,7057,413000,642
USR_09449,46000,16333,143000,709
USR_09450,18000,5417,246000,686
USR_09451,33000,7498,226000,606
USR_09452,11000,2649,271000,772
USR_09453,27000,1843,46000,734
USR_09454,47000,26552,101000,589
USR_09455,10000,2000,125000,625
USR_09456,48000,16006,83000,638
USR_09457,23000,326,229000,707
USR_09458,62000,1098,420000,593
USR_09459,18000,3560,477000,603
USR_09460,32000,9123,124000,711
USR_09461,21000,32,205000,689
USR_09462,20000,4556,232000,513
USR_09463,28000,11043,267000,696
USR_09464,37000,4338,80000,546
USR_09465,6000,1989,698000,605
USR_09466,92000,16753,341000,624
USR_09467,3000,1198,348000,617
USR_09468,11000,3630,426000,604
USR_09469,20000,2792,249000,577
USR_09470,33000,5933,71000,685
USR_09471,106000,27284,145000,537
USR_09472,3000,981,43000,612
USR_09473,13000,4710,226000,705
USR_09474,2000,75,142000,677
USR_09475,22000,4342,157000,553
USR_09476,28000,15171,426000,514
USR_09477,108000,21440,112000,573
USR_09478,24000,1077,133000,497
USR_09479,62000,26486,165000,656
USR_09480,39000,3237,37000,617
USR_09481,14000,3287,131000,623
USR_09482,5000,3214,22000,685
USR_09483,28000,12928,101000,711
USR_09484,4000,1785,322000,666
USR_09485,80000,21425,232000,634
USR_09486,18000,2221,101000,600
USR_09487,72000,24023,168000,625
USR_09488,13000,1458,68000,664
USR_09489,28000,4885,162000,714
USR_09490,27000,6189,1696000,552
USR_09491,21000,808,712000,571
USR_09492,14000,9538,169000,649
USR_09493,32000,4308,185000,502
USR_09494,8000,4729,74000,669
USR_09495,6000,1211,85000,723
USR_09496,76000,30379,217000,815
USR_09497,45000,9375,106000,655
USR_09498,23000,3220,335000,710
USR_09499,116000,58502,571000,651
USR_09500,16000,4728,212000,763
